7
7
12
18
23
26
27
28
29
29
29
30
30
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
35
37
37
37
37
37
37
37
39
40
40
40
40
40
40
40
40
40
40
40
40
40
